,evasión,genero,adulto_mayor,tiene_pareja,dependientes,antiguedad,servicio_telefónico,multiples_lineas,internet,seguridad_online,respaldo_en_la_nube,proteccion_de_dispositivo,soporte_tecnico,streaming_TV,streaming_peliculas,tipo_de_contrato,factura_digital,metodo_de_pago,cargo_mensual,cargo_total,cargo_diario,cantidad_servicios
4392,0,Male,0,0,0,57,1,0,DSL,0,1,0,1,0,0,One year,1,Mailed check,54.65,3134.7,1.8216666666666665,4
4393,0,Male,0,1,0,65,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.35,6347.55,3.3116666666666665,7
4394,0,Female,0,1,0,56,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Bank transfer (automatic),109.8,6109.65,3.6599999999999997,8
4395,0,Female,0,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,92.6,1579.7,3.0866666666666664,5
4396,0,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,402.5,2.52,3
4397,0,Female,0,1,1,29,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,26.1,692.55,0.87,2
4398,0,Female,1,1,0,46,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Electronic check,100.25,4753.85,3.341666666666667,6
4399,0,Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),76.0,1783.6,2.533333333333333,3
4400,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.9,164.6,0.6633333333333333,1
4401,0,Male,0,0,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),63.9,3334.95,2.13,7
4402,1,Female,0,0,0,3,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),80.1,217.55,2.67,4
4403,1,Female,0,1,1,25,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),58.6,1502.65,1.9533333333333334,6
4404,1,Male,1,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.45,919.4,3.315,6
4405,0,Female,1,0,0,64,0,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,43.85,2751.0,1.4616666666666667,4
4406,0,Male,0,1,0,63,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Credit card (automatic),99.7,6330.4,3.3233333333333333,6
4407,0,Female,0,0,0,50,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.7,4729.75,3.19,5
4408,1,Female,0,1,1,22,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,55.15,1206.05,1.8383333333333334,4
4409,0,Male,0,0,0,15,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.7,1566.75,3.3233333333333333,6
4410,0,Male,0,0,1,57,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.6,1170.55,0.6533333333333334,1
4411,0,Female,0,1,0,17,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),75.4,1322.55,2.5133333333333336,6
4412,0,Male,0,0,0,6,1,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,59.45,357.6,1.9816666666666667,4
4413,1,Male,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.25,131.05,2.441666666666667,3
4414,0,Female,0,0,0,42,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.65,958.1,0.6883333333333332,1
4415,0,Male,0,1,0,69,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),99.5,6841.45,3.316666666666667,6
4416,1,Female,0,0,1,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.0,994.8,2.3,2
4417,0,Male,1,0,0,6,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.7,497.6,2.6566666666666667,3
4418,0,Male,0,1,1,56,0,0,DSL,1,1,0,1,1,0,One year,1,Mailed check,52.0,2884.9,1.7333333333333334,5
4419,1,Female,1,0,0,1,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,2.8333333333333335,4
4420,0,Male,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,77.6,0.6833333333333333,1
4421,0,Female,0,0,0,45,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),89.3,4192.15,2.9766666666666666,5
4422,0,Male,0,1,0,22,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Credit card (automatic),95.9,2234.95,3.1966666666666668,6
4423,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),99.9,7251.7,3.33,7
4424,1,Female,1,0,0,5,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,28.45,131.05,0.9483333333333334,2
4425,1,Female,0,0,1,18,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.0,553.0,1.1666666666666667,2
4426,0,Male,0,1,0,66,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Mailed check,96.6,6424.25,3.2199999999999998,7
4427,0,Female,1,1,0,23,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2326.05,3.17,5
4428,0,Male,0,1,1,62,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.95,5791.85,3.165,6
4429,0,Female,0,0,0,23,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.95,996.85,1.4983333333333335,3
4430,0,Male,0,1,1,69,1,0,Fiber optic,0,0,0,1,1,1,Two year,1,Credit card (automatic),95.2,6671.7,3.1733333333333333,5
4431,0,Male,0,1,1,61,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.4,1226.45,0.6799999999999999,1
4432,0,Female,0,1,1,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Bank transfer (automatic),80.6,5460.2,2.6866666666666665,7
4433,0,Male,0,0,0,54,1,0,Fiber optic,1,0,1,1,0,0,One year,0,Electronic check,84.4,4484.05,2.8133333333333335,5
4434,0,Female,0,1,0,37,1,1,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),68.1,2479.25,2.27,6
4435,0,Female,0,1,1,71,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,71.1,5224.95,2.3699999999999997,7
4436,0,Male,0,1,1,13,1,0,DSL,0,0,0,0,1,1,One year,1,Electronic check,64.75,877.35,2.158333333333333,4
4437,0,Male,0,1,0,71,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),104.15,7365.3,3.4716666666666667,7
4438,0,Male,0,0,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.8,202.3,1.6933333333333331,3
4439,0,Male,0,0,0,7,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,23.5,173.0,0.7833333333333333,2
4440,0,Male,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,3.0266666666666664,9
4441,0,Male,1,0,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),81.1,2619.25,2.703333333333333,4
4442,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,62.8,62.8,2.0933333333333333,4
4443,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,117.8,0.6566666666666666,1
4444,0,Female,0,0,0,26,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1406.9,1.825,4
4445,1,Female,0,0,0,42,1,0,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),73.9,3160.55,2.4633333333333334,7
4446,0,Male,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,609.1,0.6799999999999999,1
4447,0,Male,0,1,1,69,1,1,Fiber optic,0,1,1,0,1,0,One year,0,Credit card (automatic),95.75,6511.25,3.191666666666667,6
4448,0,Female,0,0,0,65,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,89.85,5844.65,2.9949999999999997,6
4449,0,Female,1,1,0,30,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.05,2627.2,3.0016666666666665,5
4450,1,Male,0,1,0,60,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,94.4,5610.25,3.146666666666667,5
4451,1,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,86.2,178.7,2.8733333333333335,4
4452,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,186.15,0.675,1
4453,0,Female,0,0,0,44,0,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,49.05,2265.0,1.635,4
4454,0,Male,0,0,1,71,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),76.9,5522.7,2.5633333333333335,7
4455,1,Male,1,0,0,22,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),90.5,1910.6,3.0166666666666666,5
4456,0,Female,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,98.0,5270.6,3.2666666666666666,6
4457,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.55,1867.7,0.8516666666666667,2
4458,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,19.95,0.6649999999999999,1
4459,0,Female,0,1,1,20,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.55,507.4,0.8516666666666667,2
4460,0,Female,0,1,1,54,1,0,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),69.95,3871.85,2.3316666666666666,6
4461,0,Female,0,0,0,23,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,79.1,1783.75,2.6366666666666663,4
4462,1,Male,0,1,1,33,1,0,DSL,0,0,1,1,1,1,One year,1,Mailed check,73.9,2405.05,2.4633333333333334,6
4463,0,Male,0,0,0,50,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.9,1195.25,0.83,2
4464,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.65,7880.25,3.6550000000000002,8
4465,0,Female,0,0,0,19,1,0,DSL,0,1,0,0,1,0,One year,0,Electronic check,58.2,1045.25,1.9400000000000002,4
4466,0,Female,0,1,0,70,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.5,7752.05,3.683333333333333,8
4467,1,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.35,1730.35,2.645,4
4468,0,Female,0,1,0,59,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,93.35,5386.5,3.1116666666666664,6
4469,1,Male,0,0,1,31,1,1,DSL,0,1,0,1,1,1,One year,1,Mailed check,79.45,2587.7,2.6483333333333334,7
4470,0,Female,0,0,0,29,1,1,DSL,0,1,0,0,0,0,One year,1,Electronic check,55.25,1620.2,1.8416666666666666,4
4471,1,Male,0,0,0,3,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.9,130.1,1.6633333333333333,3
4472,1,Male,0,0,0,69,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),104.05,7262.0,3.4683333333333333,7
4473,0,Female,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,109.25,7707.7,3.6416666666666666,8
4474,1,Female,0,0,0,29,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.9,2384.15,2.6300000000000003,3
4475,1,Male,1,0,0,53,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,54.45,2854.55,1.8150000000000002,5
4476,1,Female,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.95,29.95,0.9983333333333333,2
4477,1,Male,0,1,1,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.2,1776.55,3.006666666666667,4
4478,0,Female,0,0,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,216.2,0.6566666666666666,1
4479,0,Male,0,1,1,49,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),59.6,2970.3,1.9866666666666668,5
4480,0,Male,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,1,Two year,1,Electronic check,94.8,4690.65,3.1599999999999997,5
4481,1,Male,0,0,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,1099.6,0.645,1
4482,1,Male,0,0,0,8,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,100.85,819.55,3.3616666666666664,6
4483,1,Female,1,0,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.15,997.65,3.171666666666667,5
4484,1,Male,0,1,0,11,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.5,896.9,2.683333333333333,4
4485,1,Male,0,0,0,20,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.25,1734.5,2.841666666666667,4
4486,1,Male,0,0,0,10,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),72.15,794.25,2.4050000000000002,5
4487,0,Male,0,1,1,67,1,1,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),69.35,4653.25,2.3116666666666665,7
4488,0,Male,0,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.0,7138.65,3.6666666666666665,8
4489,1,Male,0,0,0,3,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,40.15,130.75,1.3383333333333334,3
4490,0,Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.65,389.95,1.055,2
4491,0,Male,0,0,0,48,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),78.9,3771.5,2.6300000000000003,7
4492,0,Male,0,0,0,71,1,1,Fiber optic,0,0,1,1,0,0,Two year,1,Credit card (automatic),86.4,6172.0,2.8800000000000003,5
4493,0,Male,0,0,0,9,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,73.8,704.3,2.46,3
4494,0,Female,0,1,1,50,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1070.25,0.685,1
4495,0,Female,0,1,0,62,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,104.3,6613.65,3.4766666666666666,7
4496,0,Female,0,1,1,31,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,2.705,7
4497,0,Female,0,0,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),24.9,505.95,0.83,1
4498,0,Male,0,1,0,69,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1363.45,0.6633333333333333,1
4499,0,Male,0,0,0,34,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.05,852.7,0.8350000000000001,1
4500,1,Male,1,1,0,44,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Mailed check,88.4,3912.9,2.9466666666666668,5
4501,1,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.15,811.8,2.4716666666666667,3
4502,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,1.8483333333333334,6
4503,0,Female,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1049.6,0.6616666666666667,1
4504,0,Male,1,0,0,4,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,422.4,3.158333333333333,5
4505,0,Male,0,0,0,3,0,0,DSL,1,0,1,1,0,0,Month-to-month,0,Mailed check,41.35,107.25,1.3783333333333334,4
4506,0,Male,0,0,0,67,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),88.8,5903.15,2.96,9
4507,1,Female,0,0,0,35,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.45,3029.1,2.881666666666667,4
4508,0,Female,0,1,1,54,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),104.1,5645.8,3.4699999999999998,7
4509,1,Female,0,0,0,1,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,95.6,3.1866666666666665,5
4510,0,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.5,232.35,2.683333333333333,3
4511,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,2.496666666666667,3
4512,0,Female,1,0,0,31,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.55,2094.65,2.4516666666666667,3
4513,0,Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,108.3,4586.15,3.61,7
4514,0,Female,0,1,1,71,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),87.25,6328.7,2.908333333333333,8
4515,1,Male,0,0,0,24,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.0,2122.45,3.2,5
4516,0,Female,0,1,1,13,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Mailed check,63.15,816.8,2.105,5
4517,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,0.8266666666666667,1
4518,0,Female,0,0,0,38,1,1,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card (automatic),68.15,2656.3,2.271666666666667,6
4519,0,Male,0,1,1,4,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,96.85,0.65,1
4520,0,Female,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6185.8,2.9683333333333333,9
4521,0,Female,0,1,0,61,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.3,1554.9,0.8433333333333334,2
4522,0,Male,0,1,1,16,1,0,DSL,1,0,1,0,1,0,Two year,0,Mailed check,64.25,1024.0,2.1416666666666666,5
4523,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,78.8,2.6266666666666665,3
4524,0,Male,0,1,0,46,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.65,3047.15,2.1883333333333335,6
4525,0,Male,1,1,1,72,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.1,7447.7,3.4699999999999998,7
4526,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,77.85,299.2,2.5949999999999998,3
4527,0,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,107.05,0.6649999999999999,1
4528,0,Female,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.15,6411.25,3.5383333333333336,7
4529,1,Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,659.65,2.3366666666666664,2
4530,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.6733333333333333,1
4531,0,Female,1,1,0,39,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Mailed check,99.1,3877.95,3.3033333333333332,6
4532,0,Female,0,0,0,72,1,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),73.0,5265.2,2.433333333333333,7
4533,1,Female,0,1,1,49,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.95,5293.2,3.5983333333333336,8
4534,0,Male,0,0,1,62,1,0,DSL,1,1,0,0,0,0,One year,0,Bank transfer (automatic),56.15,3487.95,1.8716666666666666,4
4535,1,Female,0,0,1,1,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,73.6,2.453333333333333,3
4536,1,Female,0,1,0,34,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.65,3207.55,3.2550000000000003,5
4537,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,57.5,0.69,1
4538,1,Female,0,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.4,5121.3,3.58,7
4539,1,Female,1,1,0,43,0,0,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),55.55,2342.2,1.8516666666666666,5
4540,1,Female,0,0,0,6,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.05,434.5,2.635,4
4541,0,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,55.3,238.5,1.8433333333333333,3
4542,0,Female,0,0,0,25,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,61.05,1540.2,2.0349999999999997,6
4543,1,Female,1,0,0,25,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Mailed check,102.8,2660.2,3.4266666666666667,7
4544,0,Female,0,0,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.95,1288.0,0.8316666666666667,2
4545,0,Female,1,0,0,2,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.8,163.7,2.7933333333333334,4
4546,0,Female,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Bank transfer (automatic),104.55,6779.05,3.485,8
4547,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.4,6376.55,2.98,9
4548,1,Female,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,416.45,1.505,2
4549,1,Male,0,1,1,17,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,89.4,1539.45,2.98,5
4550,0,Female,0,0,0,46,1,0,DSL,0,0,0,0,0,1,One year,0,Credit card (automatic),55.65,2688.85,1.855,3
4551,1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.5,68.5,2.283333333333333,2
4552,0,Male,0,0,0,11,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.5,795.65,2.65,4
4553,0,Male,0,1,0,51,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),83.25,4089.45,2.775,8
4554,0,Female,0,1,0,62,1,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,81.0,4985.9,2.7,7
4555,0,Male,1,1,0,23,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.75,485.2,0.6916666666666667,1
4556,0,Female,0,1,1,28,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer (automatic),82.85,2320.8,2.7616666666666663,4
4557,1,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.75,229.5,2.4916666666666667,3
4558,0,Male,0,1,0,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.25,855.1,0.6416666666666667,1
4559,1,Female,1,1,0,66,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),105.95,6975.25,3.5316666666666667,7
4560,0,Female,0,1,1,24,1,1,DSL,1,0,1,0,1,1,Two year,0,Credit card (automatic),78.6,1846.65,2.6199999999999997,7
4561,0,Male,0,0,0,19,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,69.6,1394.55,2.32,5
4562,1,Male,0,1,0,5,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,401.1,2.8466666666666667,5
4563,0,Male,0,1,1,10,0,0,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),53.7,521.0,1.79,6
4564,0,Female,0,0,0,5,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,82.75,417.75,2.7583333333333333,5
4565,0,Male,1,1,0,65,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card (automatic),92.7,5968.4,3.0900000000000003,6
4566,0,Female,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),84.1,6129.65,2.8033333333333332,8
4567,1,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.7,586.05,2.6566666666666667,3
4568,1,Female,0,0,0,45,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,87.25,3941.7,2.908333333333333,5
4569,0,Male,0,1,0,9,1,0,DSL,1,1,0,1,1,0,Month-to-month,1,Mailed check,68.95,593.85,2.2983333333333333,6
4570,0,Female,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Electronic check,80.7,5617.95,2.69,8
4571,0,Male,0,0,1,30,1,0,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),64.5,1929.95,2.15,5
4572,0,Male,0,1,1,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.7,7849.85,3.8233333333333333,9
4573,0,Female,0,0,0,31,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.95,683.25,0.6983333333333334,1
4574,0,Male,0,0,1,31,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.0,789.2,0.8333333333333334,1
4575,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,69.35,2.3116666666666665,2
4576,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.8,80.8,2.6933333333333334,3
4577,0,Female,1,0,0,5,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,80.7,374.8,2.69,4
4578,0,Female,0,1,1,35,1,0,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),54.95,1916.0,1.8316666666666668,4
4579,0,Female,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),87.95,6365.35,2.9316666666666666,9
4580,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.5,7030.65,3.35,7
4581,0,Female,1,0,0,57,1,0,DSL,1,0,1,1,1,0,Two year,0,Bank transfer (automatic),69.85,4003.0,2.328333333333333,6
4582,0,Male,0,0,0,8,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.25,186.3,0.8416666666666667,1
4583,0,Female,0,0,1,67,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),106.6,7244.7,3.5533333333333332,7
4584,1,Male,0,1,1,47,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.35,4749.15,3.3116666666666665,6
4585,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.2,20.2,0.6733333333333333,1
4586,0,Female,0,1,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.15,91.4,0.6716666666666666,1
4587,0,Male,0,1,1,16,1,1,DSL,1,1,0,1,1,1,Month-to-month,0,Electronic check,84.9,1398.25,2.83,8
